patent_id,company_id
9835794,c4552e6a-b0a7-4fbb-9f17-9d95ac1e1aa0
7849771,941084db-c2f4-45e1-8700-f130e0a877cd
8022616,67b00f35-ab91-49d1-9b1b-9f0c376f5f0b
5847666,77b0e539-7552-487c-8171-df9127f7fa66
7032647,75af58a7-54a5-41c1-8dd7-ee4f50e46e9d
8995715,d37cbd4f-f062-4f92-8e79-56fd261978e7
10998021,b23e3cee-e5d6-4ac2-8bbb-4707becdf7de
5968735,f187877e-5988-4ac6-bd5a-af1bfac9a159
9407583,08645e68-a05b-4449-a31a-a47ea11a941b
11636064,d530b05a-2539-4dbe-aa54-027b4ab9be0b
8910550,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67
5626554,99bbeb4f-81d4-421f-b545-2af2423a1d08
10904963,16c00179-227e-45ff-ad3a-a77d7b79b18c
9698754,1c05a20f-07cc-4434-a847-a59a298f83c0
10681885,df177dc9-2bab-4962-a377-7bc58538742c
11784033,69a10d5a-b7d5-4de3-8ffb-1b8a92b69475
6191481,6a66ecb6-0eb5-43f6-8ad0-5e379c08af68
9823678,1c05a20f-07cc-4434-a847-a59a298f83c0
9015367,e7444e19-f6d5-4ff4-af29-b176f9e41704
6579414,e6a0faca-e2af-48dd-a2d1-49b14640ea11
9165515,956c0a58-ac23-4951-9d3a-3af066ec8744
7456930,5b5d33ea-6f6d-44e1-be21-8e4dd896687b
12370841,87a544ea-7c57-42d8-8bad-f744e473c9ee
9406065,63e062fa-4512-4f91-b3e5-da53beae532f
6167595,dbb5e80e-4b3b-4d93-b698-e8d2f7b2f01c
5936030,4bb01ba1-6b10-410f-b6eb-d65eb6e800d1
D687918,522cebdc-fa8d-4e9a-b7bc-de8a1eba82f0
D649685,238df647-95d6-4511-a460-db305a5ea1c9
10298690,29b8f534-149e-443c-b76b-3c4a222da89c
6714249,bcf802d8-53dd-4e7e-bf4d-3b63625bdd3c
6598077,a2383c38-1f13-4188-94e5-aa0c34b3321c
9688707,e27d317b-ff25-44ca-8f96-f549e1430f7a
6970742,7312f2d1-1657-4fc9-96aa-ef9d8e1bc123
8876042,b904f566-62d6-44a5-8689-7b5c5a3a1a19
8636337,1548fb30-bae7-4aba-80da-e3dcf01b390b
8327125,0a12abd3-6315-4aa8-94f6-b4101a8f1026
6517778,2190388d-c000-47f9-a3b3-f1d0b843a1c2
8040151,2e536ba9-4ab7-46b1-bbb0-176b77f638c2
11010412,da258d86-b522-4ca8-b9c9-e44856d6d0f8
11744723,5e103fac-7e65-4ac4-9fa3-ee35829dd4c4
10029932,fb734133-d556-403c-a98b-222a41289ec7
7814668,2e8d6134-743b-4bdf-acf9-5f93431187c0
11432259,30d8c32c-6274-48ab-9aeb-39a8747fe8ec
7708281,20b35385-92dd-4d08-b359-9c35b59685e4
8604789,bcebc3e8-3a7f-4483-8d8b-0bc4ed51354c
7473662,e26f6502-4416-481e-b15a-e69178b15dfc
8065940,6904c288-cde4-4a77-93ae-84970049bd74
4789226,e4a38080-34e0-4ed2-be90-d80fb8688252
8890906,6dfcf5e7-0588-4bd9-8a5b-a446dc175667
10105112,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67
9284874,a4501be5-f433-4200-9da0-56205ffe05a2
9746902,533e0469-baac-46b7-9576-669db08092eb
9647242,4dbf79c6-cbb3-4fbb-a603-01e6cadac73f
8507319,679d814b-4086-4aae-b2e2-1651d9863b60
8932416,cb5367eb-ebac-459a-b013-d92860572522
9258369,3da4c986-211f-4499-8d7a-d0c794021c02
8453680,1f64b58c-aebb-4269-b9f8-c7634c18a881
7700341,e75ff371-2187-45e4-afa6-42f91fbbf817
D871880,774ec4e4-2f0d-428e-9cb4-2f422f342738
10011935,d5f2b1cd-9974-4de9-b76a-b5bf8b46c5e6
8440435,a36078f6-be18-4c20-beac-45cf4ef9ff0b
7270324,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67
7801090,74c11be2-20ec-49fe-ac26-d839d375bd32
5178845,25c4c18c-5eb4-4a55-b87f-4ef18abc24d1
6417207,3995700e-2c85-487d-94d2-c53bf452c2b8
7123453,5f7defa7-8233-41c4-b71c-1fed95343dea
7800339,1b7df2b5-6ba8-45e7-978f-a91d69bf49be
10658602,4f9b80c7-483b-4f62-aa60-270ffcaa94aa
9027687,bbf1d5f4-e1ef-44df-ac2a-929d2c341942
10955849,87bbd77e-54e0-4d95-9c1b-7843963c09eb
10777361,bb538a04-f6a6-4313-add9-1d79bbddf2a6
4925263,b26e52eb-6355-4163-8477-8cbf98378443
D565078,877b4262-7552-45e3-adc3-c484b3095cf3
7286707,dddebea8-5ce3-4a59-b385-53d86e069889
7754926,3eebb2e0-051a-4156-b365-33818025a4fd
7758244,b4714a65-64e0-4b1f-91b6-b6b33eec7207
8155901,0fb238b3-8d5f-4555-9078-7126b32d1b2d
6321346,93f8c962-7a18-45c0-b192-7a141f9a8b6c
11547852,4432f890-fb7c-44d1-a0e5-7f858e909ee1
12413052,467dde9e-a678-4507-a148-96babd84bf95
9791365,d741637e-71a6-4101-a7db-0c2ba20a2958
12232800,dc6bba2d-20b6-484f-99bc-452acfdfbd24
9924905,449cb48c-7327-48c9-ad65-41178d3dcd26
8423457,ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7
5031017,1ba15938-bc8e-4d40-998b-a0668a9830a3
8920750,3f57b0fb-1cbc-4aee-8ef7-0641f2f7ea85
7732751,8f769042-798f-4f17-9114-cc8d6393726c
7491239,e96f8d5b-5fc8-4218-a221-f13913ec03f0
4165297,57b3cfb1-6a35-4634-a4fa-87dbc4815975
8656974,ae765db0-9934-4b43-ada9-8507e32e73fb
5347440,dd1c61cd-e22e-4be7-a0d5-9c7ded7d0ad7
9532634,f1cf09e2-1127-49df-86c7-b89bdc7d328c
11956510,17db0f8d-78c8-443c-8a9d-e402df66def0
D730764,15f11c21-d4d8-4490-8bad-d83cd1199953
4839709,1ba15938-bc8e-4d40-998b-a0668a9830a3
10970645,51bc76cf-fef4-467a-bcfb-eac7c40b42c7
7320297,7fd570bb-8d88-4ad9-832b-532add7b7500
9725679,6ca11cca-066f-4f69-990a-dafa1665ef9d
4775192,b1666448-388b-4224-a27d-0cb92e425d2d
12056319,533e0469-baac-46b7-9576-669db08092eb
11369396,3c1a16d8-a6da-4dfc-a904-9e72a5ba5071
5682180,04286cbe-09f8-4678-a777-007563e32936
8644865,906da649-dd98-4eac-a78c-d5dc3cc385b1
9955998,9fb5cd95-8c50-41c7-a8b3-d09f1d642fe8
9890330,533e0469-baac-46b7-9576-669db08092eb
D1064519,33e0d0b6-236c-44f1-9d64-b915363641f0
9795923,a8fd3500-dbf0-4445-a810-ea9a275afdbd
11061966,92f6eb86-cf74-44bb-a2bf-33d99bfd22e9
8810372,38ad9f5a-538e-415c-b5c0-8a5faf691d68
7237546,e9d26e47-3b8e-4505-864b-e981accc1226
8988074,f68061b9-5827-43c8-8f62-33cae08b6d16
5578548,08dcb35e-70b2-4c84-b57c-02ad169716cc
8103781,048b2efe-1ff2-4857-9bbc-18422f0f1910
D524984,3ceb6f87-5ae1-4dc7-b11b-696780870d23
8442093,05765958-0a31-4ffc-8c6d-a09aa3eb7dd0
7106337,ebbcec68-8844-4305-90ba-4ef8f028d7de
D750543,af4c7e42-7ad3-4643-9c05-4025381f0877
9548471,956c0a58-ac23-4951-9d3a-3af066ec8744
8954150,9a840321-44cb-4ff9-bc92-3ac8667e7c3a
9024806,6651aec5-9ec2-4a99-b2ef-6fbb02c38cd5
7046306,cbc31957-5625-4c60-be87-a8918629bba8
12189512,55715b8e-9037-47c9-8e27-a2acf13d6047
8963280,29b8f534-149e-443c-b76b-3c4a222da89c
8018135,2a3bba28-4094-46ad-aae1-0bb0b0249982
7370041,0f4139b9-4113-4ca4-a7e6-c2a9199881cf
3941865,9322aa75-3767-4a8e-b484-52787c61af39
4338335,4c6206be-9155-4ce0-b490-0cba1b4e6f2b
D502170,ace39363-f02c-4ec4-bd9e-ffa4b996f3d3
11944928,1dba9fb3-6771-454e-8c6b-5fc40baa2b4e
10775330,d741637e-71a6-4101-a7db-0c2ba20a2958
10654138,74c11be2-20ec-49fe-ac26-d839d375bd32
9213561,4a1b568f-8bc7-4b25-b8a6-1c62223b8089
12261177,533e0469-baac-46b7-9576-669db08092eb
7934289,cbe41871-3bf2-46b4-ae0c-f8afbc3647fd
RE46884,e9f1095e-8a73-4327-8127-3ad76e668a5e
7455570,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f
8724077,5b5d33ea-6f6d-44e1-be21-8e4dd896687b
9592448,fa60e736-6494-44cd-99db-2ff769fbb9dd
6082470,58236d94-8497-48b8-8bd4-c022f03b121b
7783694,29b8f534-149e-443c-b76b-3c4a222da89c
8403244,cce4af20-5d9a-49c6-bd27-cd7518a2bda2
8892176,533e0469-baac-46b7-9576-669db08092eb
7930763,d1097181-f21f-4cfa-995a-7f16d587ea4a
9556256,9052feee-2140-49c0-8f00-4984572359a4
8498051,5b5d33ea-6f6d-44e1-be21-8e4dd896687b
5128936,bdcc4e9e-662e-4d11-bc1a-7beddcb4e431
4216965,a621a8fd-d611-4dde-b166-e686c18c65f6
D748189,ce6cc3de-cbe0-4cc3-b60e-e32a4641a7cb
9640566,533e0469-baac-46b7-9576-669db08092eb
6227007,cb611b09-7b38-4e94-bbe5-e2abf0385bd3
8208000,096c5b28-7022-4c79-94ec-9028f9cd62d2
4296677,8617e7f2-e027-4caf-a80f-0c84228d98a5
7797577,29b8f534-149e-443c-b76b-3c4a222da89c
11813219,8a03b7d9-0444-4dfc-9737-bf029c47a462
4471763,742c0c1c-53a7-4db3-bcdf-18b542de64f9
D361949,7eee9aef-cd0c-4fc2-9870-71d82eff04aa
10932117,5f83d790-2a6a-421e-8d6c-6da6e6869187
8136044,18925f47-c42e-454c-a375-3ca201ffd1a0
8512409,6a9962f6-da54-467c-92c1-827a7bac985d
8898349,93504713-9b4a-4b5f-87ff-3ceb1f2fd069
11275129,4f398d57-6105-43c4-86d0-e3f5548162ff
6924522,e26f6502-4416-481e-b15a-e69178b15dfc
D264930,0a772527-b916-4b81-9e62-906861ae798a
8593219,b582461f-ae95-488d-a58e-645205f9a1ca
9529254,099faafc-f645-4249-840e-89134f4fe2e2
9199967,8f29df07-f72d-4197-ba9e-a061d62ae94f
5587039,34df10d2-3ba2-440e-9dbf-841f6f2a5953
11218321,f6506f7d-af84-46d8-8f83-6e31979b3aa9
12092829,38cff6e0-fc52-4faf-9fa9-b72912600dee
5340748,53cc491d-015e-4686-aabc-3e7e4f41e492
D299905,e6436f15-3996-404e-8b7a-3954ffd02032
10599212,d530b05a-2539-4dbe-aa54-027b4ab9be0b
9416273,75bb0679-b0c2-4e2d-b826-865fc910958b
10840941,40432ae4-d8cd-48f7-bdc7-d2c3b1685719
7582112,d6f2fdd3-5020-44aa-8aa1-ec9819af2e4a
11447653,98b9510a-e576-479d-81b3-2abd104bd4bc
5162744,45fb520b-1ab7-4097-81ee-d9d736c0ab3c
8252906,89b92cd5-7a27-4d03-bd6d-c4597c3bf378
10731178,c5f48f0a-99cf-4146-acc0-2ad8c2f6af16
9556960,a6e7a3ee-2937-4c5e-b1d4-c9c56a084b72
8761366,1be9aa12-ddc8-404c-8712-573e75d5a016
5276669,e558d6eb-b1a7-41df-99d7-be72fc483344
6985955,29b8f534-149e-443c-b76b-3c4a222da89c
7572861,8210278c-33be-4cd6-b948-9e8c205381a4
7907379,1918bc79-3bf3-4be6-8ea5-c5438e714ae2
7540304,4f9a5ebc-7fb9-43fd-bcb8-9e0891fb113f
10944080,956c0a58-ac23-4951-9d3a-3af066ec8744
8482015,37c1ed9d-4dde-4045-8eab-583a112fcfbb
9397891,3e45abe4-566a-48ab-b06e-9a96a4332bca
4162288,23858bbd-4497-4320-9494-d411bba3fc5e
4623953,1e5ab9a8-7f53-4512-97aa-65f9e592173a
12235019,73c50694-15cd-43bc-a7b8-c5de6c7feee7
9687548,f324b245-d9ee-4285-bd81-177d87354b40
7615868,9971439c-aa8f-4cf2-b787-3b80dc992cfa
12026534,9a0c3e39-b390-48f7-9a7d-b38fe6678ed3
12307557,d0f91829-f17f-4806-8003-71e7503717e0
5201794,f8d42a49-9a11-4e39-9ac0-d2422e4d3bf8
10240018,681bb272-dacd-4789-b8d1-1c43e9ed8fbf
D818466,d12a9347-5bad-4f0b-b75e-2310e8ed877e
5766506,1b07134c-9d99-4340-92f5-eb3884a8e444
4728913,328434ce-a701-4c29-8aef-e9a7d3722319
9655831,8f4094b7-206a-49cc-bada-d91974888071
10108757,234d90ce-906f-4647-b6ec-91fc12110e1b
9552562,e6405b83-cc50-4ecf-a672-ff77bb2d206a
5271825,8ab402a0-baac-483c-b51d-c76d465b7078
12136826,533e0469-baac-46b7-9576-669db08092eb
D569885,aebf917e-512f-461f-b47e-a8b5bef1df74
7317893,0f4139b9-4113-4ca4-a7e6-c2a9199881cf
6885638,ff25d76a-ea22-40b9-b964-aeb3914ef616
6845476,099faafc-f645-4249-840e-89134f4fe2e2
7247044,7c9ce496-3294-47b7-8bdd-9234b3b0ee13
8680318,b117de0c-1b9a-400c-894e-f415fcc8bd82
8375914,74c11be2-20ec-49fe-ac26-d839d375bd32
10745575,d2bab218-ae72-4ddf-ab50-245ff3b056c0
D1084032,70ed689b-b75d-4cc5-b2c2-6ff1ba94f78e
12259146,d3851dc7-6512-435c-972e-133e8d6d0f2b
12481833,12e77440-634a-46c5-8b72-8d6830146823
9379572,87bbd77e-54e0-4d95-9c1b-7843963c09eb
12074169,88c962da-6df3-4f86-85ba-14c24c3cb600
12242125,9969cf17-cd9f-4900-9ffc-5c4ec8a2f9df
7247949,515be203-2120-406a-bf11-9679c5f8f566
8061418,ab143b57-d579-4274-b7b3-d4de232eaeb5
D609644,fc7c1a01-2c85-4fe8-8e27-ae9492134e25
6580015,1375ccb4-bb29-432c-b832-4d0044acc7b9
4758161,eb948e92-248d-440a-9e29-d4cf7ee4a746
D360899,232d05b6-3856-4cf4-a1f2-eada2f49fe4c
5554942,ff25d76a-ea22-40b9-b964-aeb3914ef616
7391910,877b4262-7552-45e3-adc3-c484b3095cf3
9690422,15396827-1340-4368-866f-bf9007f43098
D799345,06889df4-92a5-48fc-a907-bd75c05640a5
9667878,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67
5089875,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f
9262151,7ba47b65-2c02-4345-88b2-7b17a5152607
4824886,3e0fba4d-6b56-42a0-a974-3117903cdeb7
8923181,a2f7133e-1893-4c41-85e6-a9e302830494
9973712,17db0f8d-78c8-443c-8a9d-e402df66def0
6914725,0f4139b9-4113-4ca4-a7e6-c2a9199881cf
4596931,cdb13687-9fb0-4d16-ac72-bac8066b07bc
11942279,533e0469-baac-46b7-9576-669db08092eb
8272021,4ee7cf9a-287a-4e37-b761-f47d9e980e73
6119405,4403e8f8-0765-4125-bb25-edef96643847
6760463,1702ec05-6c68-49f2-a212-8f8f4fd02eee
5601905,0f390292-f35a-4b8b-be39-7f6362a88a93
9694520,f77f5297-06be-4d3b-ae57-53fc28ee208a
4312301,2616d8f8-8823-4873-b444-84e0f1bec7dc
6038149,fb7a7e01-a7ee-453c-8b7a-5b342c8bea00
D684714,6ea2ab85-b67d-4a5d-91a0-0311faeb8eb9
9072991,785a88b3-255b-4fc3-853e-2a270916ee92
9366672,029fbfa5-7ad0-4f65-b45a-4b9c5fb4f01d
4961956,d33b58fc-10bd-40b7-a8c2-67564e906374
8395687,533e0469-baac-46b7-9576-669db08092eb
D277193,41c6a59c-a3e5-45ba-9c82-bf3963ce19bb
5291785,b9b0bac3-020c-4062-93cc-4ea5347c9307
7429733,53482ffb-3623-46a2-aac3-78d3be33d4e0
8898802,22c4f950-3302-4b84-ad12-0d4e920aba0c
6300447,4f9b80c7-483b-4f62-aa60-270ffcaa94aa
9597586,6a87fef2-8e62-46c9-b4fa-d012861584e0
7678132,fbd1bd84-6d08-437d-bb51-91a7d2ca8169
7800035,d7be4447-4923-4e6a-be22-de517bc6f026
9038586,60d0d424-80a8-4d80-b4d0-a03ccc3a4c9a
9041166,0ead8645-4251-42da-88b5-0ff470a98229
5382735,f03a6751-2fa9-44f5-bf7e-b46df5520875
D589015,54b9ac48-b460-4416-8a20-f58aed1240d5
9267596,2a0038ff-ae08-4845-8868-b43351047091
8454788,d741637e-71a6-4101-a7db-0c2ba20a2958
11079023,b214aaa1-9796-4494-bf0b-e50f24ef9e61
12281671,e91d22a8-08df-47bc-8a66-600f9bf5a8b4
3961673,319963cc-bc0c-4f59-bb27-742f8fd0669a
D336546,9c2674fc-ae3b-4811-9af5-ed1ad504121c
7471952,9971439c-aa8f-4cf2-b787-3b80dc992cfa
7015586,ac529c8c-c468-4e4a-b1ae-7933e298ede4
4615149,e229b61f-88e9-4c9a-b724-fa3bbebbf2d8
7212969,55715b8e-9037-47c9-8e27-a2acf13d6047
D976392,29bca2d8-f23b-420d-9ed3-93191ad701eb
5802176,de41a807-5cb7-4ac2-8c22-0639fe058717
8725939,4a1b568f-8bc7-4b25-b8a6-1c62223b8089
D430067,db5be4f1-a46f-4d3b-b1c1-362e5e3b9920
10499710,ce1f1c1d-4b3f-4b72-9880-dee092bbe83e
11541581,21be8042-2b74-44c0-bbe1-88ad7644413c
10894423,d1097181-f21f-4cfa-995a-7f16d587ea4a
7798179,bb1cca4a-abbe-4b5e-8395-840bd5fc38d9
10439292,d414b736-2b0f-4219-9914-bf55f91f820b
4920052,8bde4364-a1a3-40b3-82ef-959603059661
10360776,83c5c985-afcf-45bf-bee8-1deae977687d
9187943,84f32a38-cabd-4870-9d99-558d522c8f2e
4851525,01f512d3-0dd9-4b70-9f5d-096f2b611ed7
8881958,3f97d1c9-8619-46f7-bd09-c825cdcdab57
9373657,88c962da-6df3-4f86-85ba-14c24c3cb600
5664062,419b6204-97da-4b0f-9c51-85819127375b
5201192,6fdb624f-f969-43f4-80aa-517c4314e307
6459139,877b4262-7552-45e3-adc3-c484b3095cf3
11367980,66e2c62e-301f-42e2-a6de-b62c87f792e5
5969939,6f4f638c-925f-4d87-a12b-64ef276664ab
4380998,031e4ce5-f077-4b38-8b28-deccb132b153
8560493,048b2efe-1ff2-4857-9bbc-18422f0f1910
7624304,1d4a3263-81e0-42e2-9285-34101f7de27f
8622236,87a54591-89bb-4eed-998e-d174d1bc6b06
7526219,5b0b2179-927c-48dd-a8ee-211adb1d7e7a
9949027,f03635c8-6b6c-4f2b-bb6c-b52678f56aae
6746186,43bb4c2a-4118-4dd1-a7e2-452b0656d996
10746987,6680ed0e-0245-4861-b305-ac79b0d8afdb
8397806,99a82a2a-c494-4f14-bec0-2bcb33b5c533
6683767,93f8c962-7a18-45c0-b192-7a141f9a8b6c
8828788,e26f6502-4416-481e-b15a-e69178b15dfc
5559779,ac2f0f5c-98ed-4529-b969-9eb88e8e01cc
4747943,e111a4db-fb0a-48fe-bc60-c16d3689df59
6988265,895efbb8-9962-407d-bad5-7264416704de
7748299,8a0bd8be-7db6-4a2e-af40-288f1ac82318
7128867,388b3722-c318-4a84-be81-da96d203b8f9
6966227,9ed700e5-6ea5-4267-98f0-988073a689d8
9995659,456f800b-27b2-4f57-be09-6b0fc99cce60
6161381,46e9bcab-8322-4534-a1f1-12deb32bd9f9
7652834,3b9818d1-6d08-4b60-a424-bb8d67b4de85
9679654,34cc6fbd-1f0d-40c5-ab11-46cd37ff48ba
8823034,f901840d-bf74-4b91-820c-40a57c7103f7
10530290,f4157960-dd01-44e4-a0cb-fab6c84e7caa
D778777,b17fd393-212c-4045-8d0d-03a112188e68
6661290,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f
D797243,3fbe4d9a-279e-42e2-9b28-5cdc95e59180
7492798,30b10ed8-5187-47a8-a12c-58822a0fddf6
10308406,5dfefd83-f9e1-43df-ab88-4a4482694611
11883302,fed49674-8d61-40ac-a2d7-f69a501e807b
9204207,0e338a6b-e8e0-433c-a8c6-5fa7341de3ad
11269042,6145eccf-2944-4bfc-8a82-e87bfce4d434
D792140,75af58a7-54a5-41c1-8dd7-ee4f50e46e9d
6408171,ff25d76a-ea22-40b9-b964-aeb3914ef616
D964428,011f1914-fad8-4f50-96c1-8bd94e2cfe9c
8558273,aff59855-e1cd-4810-b136-18c3a1a847bd
9274467,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67
5010922,921132b5-32c7-49f2-a06b-9ba0dddc01f0
D502921,2221b748-de0e-4877-bb61-a8e43c3974cd
10949151,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67
10736046,e42ab0c9-1147-4a62-876d-6af06205e6c7
8285151,c201b109-e685-4117-a452-69e243f072b7
D1037494,66fcae1e-057d-4d92-b86d-025a5b3086e2
9531978,55bc7465-2823-418d-9835-41d555c610a6
9757428,545b0960-f10b-4c53-9483-2b18865cbe50
7138503,6ce04dde-f383-4923-8798-780d1a608ed6
D381354,20da8f16-9381-4a5b-b307-bbe36b8f454d
6934308,9969cf17-cd9f-4900-9ffc-5c4ec8a2f9df
7765790,935113df-3260-4b01-a7f0-e994ebfad768
9253211,ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7
D298804,128fed17-ad7f-4d5d-9dc2-c93892f0c6d5
11012839,aca5de39-dff1-4c00-ac0b-d2fc72c79035
11185847,7fccc26a-8e85-436a-983e-20955eda129d
6434255,e15d1b22-3f25-4a7f-8ccd-1e23a74e1ad7
7171329,7b824f2a-e5c8-447b-a4c4-2f96f2a2f88e
8543169,50db1714-9aff-43e4-875e-ee0a2aa0cc9a
9113138,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f
11076992,27c8a7cc-12a6-4071-8803-86e61a3769f8
10691195,f03635c8-6b6c-4f2b-bb6c-b52678f56aae
4855326,baadb995-ad05-4153-a793-0dcaed383762
9301767,e22cd790-ca8d-415d-a2c6-c9f0a3787707
8772809,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f
7098155,eb43733e-8eb0-41d6-8ece-98eb24df63a3
6260722,6f7df21a-8e5e-4eca-8631-afae6a99f923
D643080,576e04d7-3d89-4e3b-bb21-0d51eec5dd7c
4679022,10207e14-0fa9-4eac-a927-122c5cc37f83
7024019,e3fdd585-b4ef-4d2b-802e-99f1c4e6c0b5
8561904,48d7e21c-b6a2-46df-8ed6-73b6225ce809
7315735,057a1f4c-afdc-444f-88d5-050865cdfed4
8939816,51f84871-14a3-4888-baee-35388f2af22e
4775795,615686f9-ee10-4da7-af83-21c205b0af29
5920175,f7d4ebae-a51e-43c1-b254-44f481012075
D787938,a88978cd-615b-4d63-a1e6-2c94619f4965
7501491,d235f795-5c2c-4172-9574-00140eaf35f4
10661029,7a7cd169-39e9-4bdc-8208-63aa84bf2848
10212242,4c66950e-7332-4edf-a609-97e26f1a89d7
9736999,d821474f-b489-475f-ba46-c3a19f01193d
10008500,0c9ebedb-c3a1-4084-8fad-b280b75833cf
7595317,2ebba3c5-ebc0-4f3b-b91b-262d86c832e1
8277661,e472c7fb-1e34-498d-b421-7c8f9fee7901
9256498,15072967-fc49-4fa7-8c1d-2b1e19287b93
4372387,7eeee188-2dc7-4b31-b786-e16a1ddaf36d
9283764,cb3e1a5f-ff93-45ff-8d6a-3357f25996da
7599847,3a20aa56-a6be-44c5-9201-2805e93d268b
5869049,1b7a8875-bb61-42f1-ac2b-55f006bc2f31
8841872,a2e4c475-d5e7-4bde-9429-1a68a817d245
11753628,db486af5-960d-4fc8-ad72-e5afc4674bba
9521822,76bfedeb-c249-4c5a-9fb1-87c5a5ae43a0
6232426,f275daca-6287-4d02-8166-797b6827eaa1
7807831,b4894f4c-5c61-45d4-98ac-3a874714ec33
12112517,d530b05a-2539-4dbe-aa54-027b4ab9be0b
D613151,6d51c290-2ed0-4fc3-be8e-ec42e0b5533b
12081285,66e2c62e-301f-42e2-a6de-b62c87f792e5
4123442,7f9f7ff2-6fae-4105-9300-7326b4208b7d
10547349,3da4c986-211f-4499-8d7a-d0c794021c02
8072567,aff59855-e1cd-4810-b136-18c3a1a847bd
10584008,5b0b2179-927c-48dd-a8ee-211adb1d7e7a
10322150,93079d61-a24b-4075-8b6b-44562ad24c32
4987225,01f512d3-0dd9-4b70-9f5d-096f2b611ed7
6582020,e5a9dc76-d416-456b-a44d-5967d3b1d531
10599010,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67
5908536,063c5da6-2a10-46cf-9bcc-22dec963e1c3
10038211,87bbd77e-54e0-4d95-9c1b-7843963c09eb
7391156,77b0e539-7552-487c-8171-df9127f7fa66
9317089,55715b8e-9037-47c9-8e27-a2acf13d6047
9846705,29b8f534-149e-443c-b76b-3c4a222da89c
9292050,e42ab0c9-1147-4a62-876d-6af06205e6c7
10621090,29b8f534-149e-443c-b76b-3c4a222da89c
12140272,70394be3-efcd-4416-aa07-d493581e7c45
8868718,4a1b568f-8bc7-4b25-b8a6-1c62223b8089
D902061,e8eab22c-06a9-4c5a-b5a7-4d1837843354
7301673,533e0469-baac-46b7-9576-669db08092eb
8643652,81b877f6-a207-464d-af7b-4c444545130a
4211561,99a82a2a-c494-4f14-bec0-2bcb33b5c533
5782729,063c5da6-2a10-46cf-9bcc-22dec963e1c3
11811802,d530b05a-2539-4dbe-aa54-027b4ab9be0b
8089770,6871add9-8000-4c30-a662-11b4cdeb1ce1
5099345,0f4139b9-4113-4ca4-a7e6-c2a9199881cf
7071341,e4d9f323-acf9-4a0b-adbc-81c1c2f2e6ab
6270953,dea9533b-c088-4e76-88b2-5ed676f97c77
4745941,a25907d1-9adf-4437-9305-a6c5e6a1e8cf
8959055,eda51f62-d197-483e-9f23-01f0a3e4d398
D444236,c860c264-476d-46dc-bb43-6081bf67b9fa
4678822,c4a3cad3-fd46-48c7-99af-8eb38eee17e3
9988095,b29c0c70-b8b5-4a89-84e5-88e596ec19c4
7985542,2295f6a9-e602-40a2-85c9-982983b51022
10749836,533e0469-baac-46b7-9576-669db08092eb
12123253,49c10751-7067-43c7-a457-fca6c61b851c
6108175,b4880808-baf7-4038-9bfb-cc029bb676f6
8482170,0bc189af-3eb0-4f95-9c77-b230b103c2cb
9199003,f59e43f2-7044-4977-a926-6b8a690d8c86
9475655,b34fd5c8-b8d2-4479-b1d2-d448cd443337
7628473,5cb5464d-f3e7-4a3a-8e5d-a128741a0b13
9239921,9a035fbe-550b-4ef0-8697-16f3382cfed4
12256519,6453fa5d-0974-4e94-9bb2-8b468ffa9451
9508029,0f4139b9-4113-4ca4-a7e6-c2a9199881cf
6735334,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67
9418292,06beeacf-5de9-4576-ab76-f136aec71d89
9947503,ab4fad04-e47f-4b3d-9e77-9ae7c7a1a4b1
D351275,ce1f1c1d-4b3f-4b72-9880-dee092bbe83e
6813048,4dbf79c6-cbb3-4fbb-a603-01e6cadac73f
6873734,5b0b2179-927c-48dd-a8ee-211adb1d7e7a
7095292,328434ce-a701-4c29-8aef-e9a7d3722319
8219323,1b078ccb-5c57-498a-ab56-5f05a970d760
8471572,7add7ab8-fd72-4487-b6b3-547b54dcfbab
10066875,c4ce1b95-df4f-4db0-9270-e82f2d71f0ae
6571391,40ef4238-349d-4b3d-b4d4-3fa28b66272a
9511662,3cc72e65-0f53-4e6f-b9c3-ef5976596817
10335692,f43f5594-16ab-4d1a-b243-3cc8c23d9ec2
D581901,5163bc2a-6d55-45dc-84cc-555f1e2abe97
4080408,b8bd71eb-c7bb-4f85-885f-2a8be98e93d2
D769317,048b2efe-1ff2-4857-9bbc-18422f0f1910
7265604,77b0e539-7552-487c-8171-df9127f7fa66
D419201,4b61fdbb-70cb-4b1f-afa1-0dd20d39f501
9721183,639e6668-da08-4ce7-8036-05e9358dd413
D720149,3f66fafb-3a69-4180-b558-500a8b171934
